Lieu;Département;Série;Unité;Année;Valeur
AQUITAINE;72;Étain;t/an;1999;0.0
AQUITAINE;72;Étain;t/an;2000;0.0
AQUITAINE;72;Étain;t/an;2001;0.0
AQUITAINE;72;Étain;t/an;2002;0.0
AQUITAINE;72;Étain;t/an;2004;0.0
AQUITAINE;72;Étain;t/an;2005;0.0
AQUITAINE;72;Étain;t/an;2006;0.0
AQUITAINE;72;Étain;t/an;2007;0.0
AQUITAINE;72;Étain;t/an;2008;0.0
AQUITAINE;72;Étain;t/an;2009;0.0
AQUITAINE;72;Fer;t/an;1999;0.0
AQUITAINE;72;Fer;t/an;2000;3.156
AQUITAINE;72;Fer;t/an;2001;0.0
AQUITAINE;72;Fer;t/an;2002;420.122
AQUITAINE;72;Fer;t/an;2004;6.099
AQUITAINE;72;Fer;t/an;2005;17.742
AQUITAINE;72;Fer;t/an;2006;10.093
AQUITAINE;72;Fer;t/an;2007;20.489
AQUITAINE;72;Fer;t/an;2008;142.454
AQUITAINE;72;Fer;t/an;2009;47.409
AQUITAINE;72;Fluor;t/an;1999;163.0
AQUITAINE;72;Fluor;t/an;2000;165.0
AQUITAINE;72;Fluor;t/an;2001;68.6
AQUITAINE;72;Fluor;t/an;2002;0.0
AQUITAINE;72;Fluor;t/an;2004;2.333
AQUITAINE;72;Fluor;t/an;2005;13.432
AQUITAINE;72;Fluor;t/an;2006;9.749
AQUITAINE;72;Fluor;t/an;2007;20.615
AQUITAINE;72;Fluor;t/an;2008;7.605
AQUITAINE;72;Fluor;t/an;2009;7.947
AQUITAINE;72;Hydrocarbures;t/an;1999;0.0
AQUITAINE;72;Hydrocarbures;t/an;2000;23.857
AQUITAINE;72;Hydrocarbures;t/an;2001;0.0
AQUITAINE;72;Hydrocarbures;t/an;2002;0.0
AQUITAINE;72;Hydrocarbures;t/an;2004;0.0
AQUITAINE;72;Hydrocarbures;t/an;2005;0.0
AQUITAINE;72;Hydrocarbures;t/an;2006;17.127
AQUITAINE;72;Hydrocarbures;t/an;2007;0.0
AQUITAINE;72;Hydrocarbures;t/an;2008;52.38
AQUITAINE;72;Hydrocarbures;t/an;2009;135.342
AQUITAINE;72;Indice Phénol/Phénols;t/an;1999;18.99
AQUITAINE;72;Indice Phénol/Phénols;t/an;2000;19.634
AQUITAINE;72;Indice Phénol/Phénols;t/an;2001;11.715
AQUITAINE;72;Indice Phénol/Phénols;t/an;2002;0.0
AQUITAINE;72;Indice Phénol/Phénols;t/an;2004;12.577
AQUITAINE;72;Indice Phénol/Phénols;t/an;2005;12.553
AQUITAINE;72;Indice Phénol/Phénols;t/an;2006;16.402
AQUITAINE;72;Indice Phénol/Phénols;t/an;2007;15.09
AQUITAINE;72;Indice Phénol/Phénols;t/an;2008;16.389
AQUITAINE;72;Indice Phénol/Phénols;t/an;2009;35.048
AQUITAINE;72;Manganèse;t/an;1999;0.0
AQUITAINE;72;Manganèse;t/an;2000;0.0
AQUITAINE;72;Manganèse;t/an;2001;0.0
AQUITAINE;72;Manganèse;t/an;2002;0.0
AQUITAINE;72;Manganèse;t/an;2004;3.116
AQUITAINE;72;Manganèse;t/an;2005;4.759
AQUITAINE;72;Manganèse;t/an;2006;3.875
AQUITAINE;72;Manganèse;t/an;2007;4.996
AQUITAINE;72;Manganèse;t/an;2008;6.918
AQUITAINE;72;Manganèse;t/an;2009;6.445
AQUITAINE;72;Matières en suspension (sauf épandage);t/an;1999;4757.0
AQUITAINE;72;Matières en suspension (sauf épandage);t/an;2000;6749.0
AQUITAINE;72;Matières en suspension (sauf épandage);t/an;2001;5273.0
AQUITAINE;72;Matières en suspension (sauf épandage);t/an;2002;5373.066
AQUITAINE;72;Matières en suspension (sauf épandage);t/an;2004;5521.344
AQUITAINE;72;Matières en suspension (sauf épandage);t/an;2005;9539.145
AQUITAINE;72;Matières en suspension (sauf épandage);t/an;2006;8182.722
AQUITAINE;72;Matières en suspension (sauf épandage);t/an;2007;7304.067
AQUITAINE;72;Matières en suspension (sauf épandage);t/an;2008;11305.388
AQUITAINE;72;Matières en suspension (sauf épandage);t/an;2009;8796.505
AQUITAINE;72;Matières en suspension (y compris épandage);t/an;1999;4757.0
AQUITAINE;72;Matières en suspension (y compris épandage);t/an;2000;6749.0
AQUITAINE;72;Matières en suspension (y compris épandage);t/an;2001;5273.0
AQUITAINE;72;Matières en suspension (y compris épandage);t/an;2002;5841.516
AQUITAINE;72;Matières en suspension (y compris épandage);t/an;2004;6153.714
AQUITAINE;72;Matières en suspension (y compris épandage);t/an;2005;10074.313
AQUITAINE;72;Matières en suspension (y compris épandage);t/an;2006;8718.206
AQUITAINE;72;Matières en suspension (y compris épandage);t/an;2007;7304.067
AQUITAINE;72;Matières en suspension (y compris épandage);t/an;2008;11305.388
AQUITAINE;72;Matières en suspension (y compris épandage);t/an;2009;8796.505
AQUITAINE;72;Mercure;kg/an;1999;0.0
AQUITAINE;72;Mercure;kg/an;2000;0.0
AQUITAINE;72;Mercure;kg/an;2001;0.0
AQUITAINE;72;Mercure;kg/an;2002;1.77
AQUITAINE;72;Mercure;kg/an;2004;11.82
AQUITAINE;72;Mercure;kg/an;2005;1.0
AQUITAINE;72;Mercure;kg/an;2006;2.2
AQUITAINE;72;Mercure;kg/an;2007;5.57
AQUITAINE;72;Mercure;kg/an;2008;7.38
AQUITAINE;72;Mercure;kg/an;2009;6.53
AQUITAINE;72;Nickel;t/an;1999;0.446
AQUITAINE;72;Nickel;t/an;2000;0.0
AQUITAINE;72;Nickel;t/an;2001;0.222
AQUITAINE;72;Nickel;t/an;2002;0.831
AQUITAINE;72;Nickel;t/an;2004;0.46
AQUITAINE;72;Nickel;t/an;2005;0.595
AQUITAINE;72;Nickel;t/an;2006;0.771
AQUITAINE;72;Nickel;t/an;2007;0.628
AQUITAINE;72;Nickel;t/an;2008;0.781
AQUITAINE;72;Nickel;t/an;2009;0.478
AQUITAINE;72;Phosphore (sauf épandage);t/an;1999;0.0
AQUITAINE;72;Phosphore (sauf épandage);t/an;2000;95.8
AQUITAINE;72;Phosphore (sauf épandage);t/an;2001;70.5
AQUITAINE;72;Phosphore (sauf épandage);t/an;2002;91.486
AQUITAINE;72;Phosphore (sauf épandage);t/an;2004;88.131
AQUITAINE;72;Phosphore (sauf épandage);t/an;2005;275.633
AQUITAINE;72;Phosphore (sauf épandage);t/an;2006;137.181
AQUITAINE;72;Phosphore (sauf épandage);t/an;2007;374.168
AQUITAINE;72;Phosphore (sauf épandage);t/an;2008;305.517
AQUITAINE;72;Phosphore (sauf épandage);t/an;2009;288.46
AQUITAINE;72;Phosphore (y compris épandage);t/an;1999;0.0
AQUITAINE;72;Phosphore (y compris épandage);t/an;2000;95.8
AQUITAINE;72;Phosphore (y compris épandage);t/an;2001;216.0
AQUITAINE;72;Phosphore (y compris épandage);t/an;2002;97.666
AQUITAINE;72;Phosphore (y compris épandage);t/an;2004;107.211
AQUITAINE;72;Phosphore (y compris épandage);t/an;2005;291.318
AQUITAINE;72;Phosphore (y compris épandage);t/an;2006;159.543
AQUITAINE;72;Phosphore (y compris épandage);t/an;2007;374.168
AQUITAINE;72;Phosphore (y compris épandage);t/an;2008;305.517
AQUITAINE;72;Phosphore (y compris épandage);t/an;2009;288.46
AQUITAINE;72;Plomb;t/an;1999;0.0
AQUITAINE;72;Plomb;t/an;2000;0.0
AQUITAINE;72;Plomb;t/an;2001;0.026
AQUITAINE;72;Plomb;t/an;2002;0.11
AQUITAINE;72;Plomb;t/an;2004;0.172
AQUITAINE;72;Plomb;t/an;2005;0.281
AQUITAINE;72;Plomb;t/an;2006;0.26
AQUITAINE;72;Plomb;t/an;2007;0.337
AQUITAINE;72;Plomb;t/an;2008;0.369
AQUITAINE;72;Plomb;t/an;2009;0.4
AQUITAINE;72;Sulfates;t/an;1999;10116.0
AQUITAINE;72;Sulfates;t/an;2000;9256.0
AQUITAINE;72;Sulfates;t/an;2001;10117.0
AQUITAINE;72;Sulfates;t/an;2002;5287.0
AQUITAINE;72;Sulfates;t/an;2004;11657.451
AQUITAINE;72;Sulfates;t/an;2005;4067.398
AQUITAINE;72;Sulfates;t/an;2006;14571.773
AQUITAINE;72;Sulfates;t/an;2007;9500.503
AQUITAINE;72;Sulfates;t/an;2008;3723.679
AQUITAINE;72;Sulfates;t/an;2009;7599.65
AQUITAINE;72;Titane;t/an;1999;0.0
AQUITAINE;72;Titane;t/an;2000;0.0
AQUITAINE;72;Titane;t/an;2001;0.0
AQUITAINE;72;Titane;t/an;2002;0.0
AQUITAINE;72;Titane;t/an;2004;0.0
AQUITAINE;72;Titane;t/an;2005;0.0
AQUITAINE;72;Titane;t/an;2006;0.0
AQUITAINE;72;Titane;t/an;2007;0.0
AQUITAINE;72;Titane;t/an;2008;0.0
AQUITAINE;72;Titane;t/an;2009;0.0
AQUITAINE;72;Zinc;t/an;1999;0.0
AQUITAINE;72;Zinc;t/an;2000;1.27
AQUITAINE;72;Zinc;t/an;2001;1.253
AQUITAINE;72;Zinc;t/an;2002;1.786
AQUITAINE;72;Zinc;t/an;2004;2.308
AQUITAINE;72;Zinc;t/an;2005;5.525
AQUITAINE;72;Zinc;t/an;2006;4.186
AQUITAINE;72;Zinc;t/an;2007;10.76
AQUITAINE;72;Zinc;t/an;2008;7.86
AQUITAINE;72;Zinc;t/an;2009;4.936
AUVERGNE;83;Aluminium;t/an;1999;0.0
AUVERGNE;83;Aluminium;t/an;2000;0.0
AUVERGNE;83;Aluminium;t/an;2001;0.0
AUVERGNE;83;Aluminium;t/an;2002;0.0
AUVERGNE;83;Aluminium;t/an;2004;0.0
AUVERGNE;83;Aluminium;t/an;2005;0.0
AUVERGNE;83;Aluminium;t/an;2006;0.0
AUVERGNE;83;Aluminium;t/an;2007;0.0
AUVERGNE;83;Aluminium;t/an;2008;0.0
AUVERGNE;83;Aluminium;t/an;2009;0.0
AUVERGNE;83;AOX OU EOX;t/an;1999;7.0
AUVERGNE;83;AOX OU EOX;t/an;2000;12.1
AUVERGNE;83;AOX OU EOX;t/an;2001;11.822
AUVERGNE;83;AOX OU EOX;t/an;2002;13.123
AUVERGNE;83;AOX OU EOX;t/an;2004;0.0
AUVERGNE;83;AOX OU EOX;t/an;2005;1.519
AUVERGNE;83;AOX OU EOX;t/an;2006;1.697
AUVERGNE;83;AOX OU EOX;t/an;2007;3.108
AUVERGNE;83;AOX OU EOX;t/an;2008;2.722
AUVERGNE;83;AOX OU EOX;t/an;2009;1.476
AUVERGNE;83;Arsenic;kg/an;1999;0.0
AUVERGNE;83;Arsenic;kg/an;2000;0.0
AUVERGNE;83;Arsenic;kg/an;2001;19.5
AUVERGNE;83;Arsenic;kg/an;2002;38.9
AUVERGNE;83;Arsenic;kg/an;2004;0.0
AUVERGNE;83;Arsenic;kg/an;2005;35.7
AUVERGNE;83;Arsenic;kg/an;2006;30.94
AUVERGNE;83;Arsenic;kg/an;2007;36.0
AUVERGNE;83;Arsenic;kg/an;2008;37.0
AUVERGNE;83;Arsenic;kg/an;2009;60.149
AUVERGNE;83;Azote (sauf épandage);t/an;1999;155.0
AUVERGNE;83;Azote (sauf épandage);t/an;2000;200.0
AUVERGNE;83;Azote (sauf épandage);t/an;2001;57.665
AUVERGNE;83;Azote (sauf épandage);t/an;2002;0.0
AUVERGNE;83;Azote (sauf épandage);t/an;2004;0.0
AUVERGNE;83;Azote (sauf épandage);t/an;2005;74.705
AUVERGNE;83;Azote (sauf épandage);t/an;2006;195.985
AUVERGNE;83;Azote (sauf épandage);t/an;2007;171.999
AUVERGNE;83;Azote (sauf épandage);t/an;2008;158.82
AUVERGNE;83;Azote (sauf épandage);t/an;2009;94.227
AUVERGNE;83;Azote (y compris épandage);t/an;1999;155.0
AUVERGNE;83;Azote (y compris épandage);t/an;2000;200.0
AUVERGNE;83;Azote (y compris épandage);t/an;2001;57.665
AUVERGNE;83;Azote (y compris épandage);t/an;2002;0.0
AUVERGNE;83;Azote (y compris épandage);t/an;2004;0.0
AUVERGNE;83;Azote (y compris épandage);t/an;2005;74.705
AUVERGNE;83;Azote (y compris épandage);t/an;2006;195.985
AUVERGNE;83;Azote (y compris épandage);t/an;2007;171.999
AUVERGNE;83;Azote (y compris épandage);t/an;2008;158.82
AUVERGNE;83;Azote (y compris épandage);t/an;2009;94.227
AUVERGNE;83;Cadmium (et ses composés);kg/an;1999;0.0
AUVERGNE;83;Cadmium (et ses composés);kg/an;2000;0.0
AUVERGNE;83;Cadmium (et ses composés);kg/an;2001;7.0
AUVERGNE;83;Cadmium (et ses composés);kg/an;2002;0.0
AUVERGNE;83;Cadmium (et ses composés);kg/an;2004;0.0
AUVERGNE;83;Cadmium (et ses composés);kg/an;2005;0.0
AUVERGNE;83;Cadmium (et ses composés);kg/an;2006;0.0
AUVERGNE;83;Cadmium (et ses composés);kg/an;2007;0.0
AUVERGNE;83;Cadmium (et ses composés);kg/an;2008;19.794
AUVERGNE;83;Cadmium (et ses composés);kg/an;2009;6.942
AUVERGNE;83;Chlorures;t/an;1999;4433.0
AUVERGNE;83;Chlorures;t/an;2000;4645.5
AUVERGNE;83;Chlorures;t/an;2001;3559.3
AUVERGNE;83;Chlorures;t/an;2002;3957.0
AUVERGNE;83;Chlorures;t/an;2004;3011.25
AUVERGNE;83;Chlorures;t/an;2005;3589.92
AUVERGNE;83;Chlorures;t/an;2006;3586.82
AUVERGNE;83;Chlorures;t/an;2007;3038.779
AUVERGNE;83;Chlorures;t/an;2008;0.0
AUVERGNE;83;Chlorures;t/an;2009;0.0
AUVERGNE;83;Chrome;t/an;1999;0.0
AUVERGNE;83;Chrome;t/an;2000;0.0
AUVERGNE;83;Chrome;t/an;2001;0.314
AUVERGNE;83;Chrome;t/an;2002;0.179
AUVERGNE;83;Chrome;t/an;2004;0.421
AUVERGNE;83;Chrome;t/an;2005;0.915
AUVERGNE;83;Chrome;t/an;2006;0.663
AUVERGNE;83;Chrome;t/an;2007;0.838
AUVERGNE;83;Chrome;t/an;2008;0.518
AUVERGNE;83;Chrome;t/an;2009;0.688
AUVERGNE;83;Chrome hexavalent;kg/an;1999;0.0
AUVERGNE;83;Chrome hexavalent;kg/an;2000;0.0
AUVERGNE;83;Chrome hexavalent;kg/an;2001;0.0
AUVERGNE;83;Chrome hexavalent;kg/an;2002;0.0
AUVERGNE;83;Chrome hexavalent;kg/an;2004;0.0
AUVERGNE;83;Chrome hexavalent;kg/an;2005;0.0
AUVERGNE;83;Chrome hexavalent;kg/an;2006;146.0
AUVERGNE;83;Chrome hexavalent;kg/an;2007;113.15
AUVERGNE;83;Chrome hexavalent;kg/an;2008;80.0
AUVERGNE;83;Chrome hexavalent;kg/an;2009;0.0
AUVERGNE;83;Cuivre;t/an;1999;0.0
AUVERGNE;83;Cuivre;t/an;2000;0.0
AUVERGNE;83;Cuivre;t/an;2001;0.352
AUVERGNE;83;Cuivre;t/an;2002;0.244
AUVERGNE;83;Cuivre;t/an;2004;0.077
AUVERGNE;83;Cuivre;t/an;2005;0.36
AUVERGNE;83;Cuivre;t/an;2006;0.256
AUVERGNE;83;Cuivre;t/an;2007;1.405
AUVERGNE;83;Cuivre;t/an;2008;1.077
AUVERGNE;83;Cuivre;t/an;2009;0.512
AUVERGNE;83;Cyanures;kg/an;1999;0.0
AUVERGNE;83;Cyanures;kg/an;2000;0.0
AUVERGNE;83;Cyanures;kg/an;2001;0.0
AUVERGNE;83;Cyanures;kg/an;2002;0.0
AUVERGNE;83;Cyanures;kg/an;2004;0.0
AUVERGNE;83;Cyanures;kg/an;2005;0.0
AUVERGNE;83;Cyanures;kg/an;2006;0.0
AUVERGNE;83;Cyanures;kg/an;2007;0.0
AUVERGNE;83;Cyanures;kg/an;2008;0.0
AUVERGNE;83;Cyanures;kg/an;2009;0.0
AUVERGNE;83;DBO5 (sauf épandage);t/an;1999;ND
AUVERGNE;83;DBO5 (sauf épandage);t/an;2000;ND
AUVERGNE;83;DBO5 (sauf épandage);t/an;2001;ND
AUVERGNE;83;DBO5 (sauf épandage);t/an;2002;ND
AUVERGNE;83;DBO5 (sauf épandage);t/an;2004;3169.681
AUVERGNE;83;DBO5 (sauf épandage);t/an;2005;4695.937
AUVERGNE;83;DBO5 (sauf épandage);t/an;2006;3271.843
AUVERGNE;83;DBO5 (sauf épandage);t/an;2007;1405.84
AUVERGNE;83;DBO5 (sauf épandage);t/an;2008;1679.905
AUVERGNE;83;DBO5 (sauf épandage);t/an;2009;2878.763
AUVERGNE;83;DBO5 (y compris épandage);t/an;1999;ND
AUVERGNE;83;DBO5 (y compris épandage);t/an;2000;ND
AUVERGNE;83;DBO5 (y compris épandage);t/an;2001;ND
AUVERGNE;83;DBO5 (y compris épandage);t/an;2002;ND
AUVERGNE;83;DBO5 (y compris épandage);t/an;2004;3372.077
AUVERGNE;83;DBO5 (y compris épandage);t/an;2005;4768.848
AUVERGNE;83;DBO5 (y compris épandage);t/an;2006;3361.738
AUVERGNE;83;DBO5 (y compris épandage);t/an;2007;1405.84
AUVERGNE;83;DBO5 (y compris épandage);t/an;2008;1679.905
AUVERGNE;83;DBO5 (y compris épandage);t/an;2009;2878.763
AUVERGNE;83;DCO (sauf épandage);t/an;1999;519.0
AUVERGNE;83;DCO (sauf épandage);t/an;2000;0.0
AUVERGNE;83;DCO (sauf épandage);t/an;2001;403.0
AUVERGNE;83;DCO (sauf épandage);t/an;2002;1519.41
AUVERGNE;83;DCO (sauf épandage);t/an;2004;5799.024
AUVERGNE;83;DCO (sauf épandage);t/an;2005;10049.779
AUVERGNE;83;DCO (sauf épandage);t/an;2006;7134.886
AUVERGNE;83;DCO (sauf épandage);t/an;2007;3621.864
AUVERGNE;83;DCO (sauf épandage);t/an;2008;4093.058
AUVERGNE;83;DCO (sauf épandage);t/an;2009;7053.316
AUVERGNE;83;DCO (y compris épandage);t/an;1999;519.0
AUVERGNE;83;DCO (y compris épandage);t/an;2000;0.0
AUVERGNE;83;DCO (y compris épandage);t/an;2001;403.0
AUVERGNE;83;DCO (y compris épandage);t/an;2002;2052.277
AUVERGNE;83;DCO (y compris épandage);t/an;2004;6227.37
AUVERGNE;83;DCO (y compris épandage);t/an;2005;10218.933
AUVERGNE;83;DCO (y compris épandage);t/an;2006;7308.684
AUVERGNE;83;DCO (y compris épandage);t/an;2007;3621.864
AUVERGNE;83;DCO (y compris épandage);t/an;2008;4093.058
AUVERGNE;83;DCO (y compris épandage);t/an;2009;7053.316
AUVERGNE;83;Dichlorométhane;kg/an;1999;ND
AUVERGNE;83;Dichlorométhane;kg/an;2000;ND
AUVERGNE;83;Dichlorométhane;kg/an;2001;410.6
AUVERGNE;83;Dichlorométhane;kg/an;2002;861.1
AUVERGNE;83;Dichlorométhane;kg/an;2004;335.0
AUVERGNE;83;Dichlorométhane;kg/an;2005;237.3
AUVERGNE;83;Dichlorométhane;kg/an;2006;93.1
AUVERGNE;83;Dichlorométhane;kg/an;2007;526.63
AUVERGNE;83;Dichlorométhane;kg/an;2008;370.9
AUVERGNE;83;Dichlorométhane;kg/an;2009;994.31
AUVERGNE;83;Étain;t/an;1999;0.0
AUVERGNE;83;Étain;t/an;2000;0.0
AUVERGNE;83;Étain;t/an;2001;0.24
AUVERGNE;83;Étain;t/an;2002;0.24
AUVERGNE;83;Étain;t/an;2004;0.0
AUVERGNE;83;Étain;t/an;2005;0.0
AUVERGNE;83;Étain;t/an;2006;0.0
AUVERGNE;83;Étain;t/an;2007;0.318
AUVERGNE;83;Étain;t/an;2008;0.0
AUVERGNE;83;Étain;t/an;2009;0.0
AUVERGNE;83;Fer;t/an;1999;0.0
AUVERGNE;83;Fer;t/an;2000;0.0
AUVERGNE;83;Fer;t/an;2001;20.46
AUVERGNE;83;Fer;t/an;2002;15.287
AUVERGNE;83;Fer;t/an;2004;23.918
AUVERGNE;83;Fer;t/an;2005;26.255
AUVERGNE;83;Fer;t/an;2006;12.721
AUVERGNE;83;Fer;t/an;2007;29.295
AUVERGNE;83;Fer;t/an;2008;27.21
AUVERGNE;83;Fer;t/an;2009;23.798
AUVERGNE;83;Fluor;t/an;1999;15.13
AUVERGNE;83;Fluor;t/an;2000;15.3
AUVERGNE;83;Fluor;t/an;2001;17.425
AUVERGNE;83;Fluor;t/an;2002;16.818
AUVERGNE;83;Fluor;t/an;2004;0.0
AUVERGNE;83;Fluor;t/an;2005;0.0
AUVERGNE;83;Fluor;t/an;2006;0.0
AUVERGNE;83;Fluor;t/an;2007;11.687
AUVERGNE;83;Fluor;t/an;2008;11.163
AUVERGNE;83;Fluor;t/an;2009;9.623
AUVERGNE;83;Hydrocarbures;t/an;1999;0.0
AUVERGNE;83;Hydrocarbures;t/an;2000;0.0
AUVERGNE;83;Hydrocarbures;t/an;2001;0.0
AUVERGNE;83;Hydrocarbures;t/an;2002;0.0
AUVERGNE;83;Hydrocarbures;t/an;2004;0.0
AUVERGNE;83;Hydrocarbures;t/an;2005;0.0
AUVERGNE;83;Hydrocarbures;t/an;2006;0.0
AUVERGNE;83;Hydrocarbures;t/an;2007;0.0
AUVERGNE;83;Hydrocarbures;t/an;2008;0.0
AUVERGNE;83;Hydrocarbures;t/an;2009;0.0
AUVERGNE;83;Indice Phénol/Phénols;t/an;1999;0.0
AUVERGNE;83;Indice Phénol/Phénols;t/an;2000;0.0
AUVERGNE;83;Indice Phénol/Phénols;t/an;2001;0.0
AUVERGNE;83;Indice Phénol/Phénols;t/an;2002;0.059
AUVERGNE;83;Indice Phénol/Phénols;t/an;2004;0.129
AUVERGNE;83;Indice Phénol/Phénols;t/an;2005;0.157
AUVERGNE;83;Indice Phénol/Phénols;t/an;2006;0.127
AUVERGNE;83;Indice Phénol/Phénols;t/an;2007;0.184
AUVERGNE;83;Indice Phénol/Phénols;t/an;2008;0.167
AUVERGNE;83;Indice Phénol/Phénols;t/an;2009;0.043
AUVERGNE;83;Manganèse;t/an;1999;0.0
AUVERGNE;83;Manganèse;t/an;2000;0.0
AUVERGNE;83;Manganèse;t/an;2001;0.0
AUVERGNE;83;Manganèse;t/an;2002;0.0
AUVERGNE;83;Manganèse;t/an;2004;0.0
AUVERGNE;83;Manganèse;t/an;2005;0.0
AUVERGNE;83;Manganèse;t/an;2006;0.0
AUVERGNE;83;Manganèse;t/an;2007;0.55
AUVERGNE;83;Manganèse;t/an;2008;0.0
AUVERGNE;83;Manganèse;t/an;2009;0.0
AUVERGNE;83;Matières en suspension (sauf épandage);t/an;1999;0.0
AUVERGNE;83;Matières en suspension (sauf épandage);t/an;2000;0.0
AUVERGNE;83;Matières en suspension (sauf épandage);t/an;2001;0.0
AUVERGNE;83;Matières en suspension (sauf épandage);t/an;2002;0.0
AUVERGNE;83;Matières en suspension (sauf épandage);t/an;2004;0.0
AUVERGNE;83;Matières en suspension (sauf épandage);t/an;2005;578.05
AUVERGNE;83;Matières en suspension (sauf épandage);t/an;2006;439.077
AUVERGNE;83;Matières en suspension (sauf épandage);t/an;2007;0.0
AUVERGNE;83;Matières en suspension (sauf épandage);t/an;2008;0.0
AUVERGNE;83;Matières en suspension (sauf épandage);t/an;2009;317.403
AUVERGNE;83;Matières en suspension (y compris épandage);t/an;1999;0.0
AUVERGNE;83;Matières en suspension (y compris épandage);t/an;2000;0.0
AUVERGNE;83;Matières en suspension (y compris épandage);t/an;2001;0.0
AUVERGNE;83;Matières en suspension (y compris épandage);t/an;2002;0.0
AUVERGNE;83;Matières en suspension (y compris épandage);t/an;2004;0.0
AUVERGNE;83;Matières en suspension (y compris épandage);t/an;2005;578.05
AUVERGNE;83;Matières en suspension (y compris épandage);t/an;2006;439.077
AUVERGNE;83;Matières en suspension (y compris épandage);t/an;2007;0.0
AUVERGNE;83;Matières en suspension (y compris épandage);t/an;2008;0.0
AUVERGNE;83;Matières en suspension (y compris épandage);t/an;2009;317.403
AUVERGNE;83;Mercure;kg/an;1999;0.0
AUVERGNE;83;Mercure;kg/an;2000;0.0
AUVERGNE;83;Mercure;kg/an;2001;2.55
AUVERGNE;83;Mercure;kg/an;2002;5.02
AUVERGNE;83;Mercure;kg/an;2004;4.0
AUVERGNE;83;Mercure;kg/an;2005;0.0
AUVERGNE;83;Mercure;kg/an;2006;2.354
AUVERGNE;83;Mercure;kg/an;2007;2.1
AUVERGNE;83;Mercure;kg/an;2008;1.0
AUVERGNE;83;Mercure;kg/an;2009;2.0
AUVERGNE;83;Nickel;t/an;1999;0.51
AUVERGNE;83;Nickel;t/an;2000;0.56
AUVERGNE;83;Nickel;t/an;2001;1.463
AUVERGNE;83;Nickel;t/an;2002;0.587
AUVERGNE;83;Nickel;t/an;2004;0.408
AUVERGNE;83;Nickel;t/an;2005;0.553
AUVERGNE;83;Nickel;t/an;2006;0.54
AUVERGNE;83;Nickel;t/an;2007;0.369
AUVERGNE;83;Nickel;t/an;2008;0.368
AUVERGNE;83;Nickel;t/an;2009;0.735
AUVERGNE;83;Phosphore (sauf épandage);t/an;1999;0.0
AUVERGNE;83;Phosphore (sauf épandage);t/an;2000;12.0
AUVERGNE;83;Phosphore (sauf épandage);t/an;2001;16.0
AUVERGNE;83;Phosphore (sauf épandage);t/an;2002;14.4
AUVERGNE;83;Phosphore (sauf épandage);t/an;2004;23.652
AUVERGNE;83;Phosphore (sauf épandage);t/an;2005;177.527
AUVERGNE;83;Phosphore (sauf épandage);t/an;2006;14.377
AUVERGNE;83;Phosphore (sauf épandage);t/an;2007;27.897
AUVERGNE;83;Phosphore (sauf épandage);t/an;2008;35.116
AUVERGNE;83;Phosphore (sauf épandage);t/an;2009;33.135
AUVERGNE;83;Phosphore (y compris épandage);t/an;1999;0.0
AUVERGNE;83;Phosphore (y compris épandage);t/an;2000;12.0
AUVERGNE;83;Phosphore (y compris épandage);t/an;2001;16.0
AUVERGNE;83;Phosphore (y compris épandage);t/an;2002;14.4
AUVERGNE;83;Phosphore (y compris épandage);t/an;2004;23.652
AUVERGNE;83;Phosphore (y compris épandage);t/an;2005;177.527
AUVERGNE;83;Phosphore (y compris épandage);t/an;2006;14.377
AUVERGNE;83;Phosphore (y compris épandage);t/an;2007;27.897
AUVERGNE;83;Phosphore (y compris épandage);t/an;2008;35.116
AUVERGNE;83;Phosphore (y compris épandage);t/an;2009;33.135
AUVERGNE;83;Plomb;t/an;1999;0.0
AUVERGNE;83;Plomb;t/an;2000;0.0
AUVERGNE;83;Plomb;t/an;2001;0.243
AUVERGNE;83;Plomb;t/an;2002;0.223
AUVERGNE;83;Plomb;t/an;2004;0.078
AUVERGNE;83;Plomb;t/an;2005;0.024
AUVERGNE;83;Plomb;t/an;2006;0.02
AUVERGNE;83;Plomb;t/an;2007;0.022
AUVERGNE;83;Plomb;t/an;2008;0.0
AUVERGNE;83;Plomb;t/an;2009;0.043
AUVERGNE;83;Sulfates;t/an;1999;4544.0
AUVERGNE;83;Sulfates;t/an;2000;4257.0
AUVERGNE;83;Sulfates;t/an;2001;3716.37
AUVERGNE;83;Sulfates;t/an;2002;3208.0
AUVERGNE;83;Sulfates;t/an;2004;3558.75
AUVERGNE;83;Sulfates;t/an;2005;3746.89
AUVERGNE;83;Sulfates;t/an;2006;3299.89
AUVERGNE;83;Sulfates;t/an;2007;3331.415
AUVERGNE;83;Sulfates;t/an;2008;3149.73
AUVERGNE;83;Sulfates;t/an;2009;2729.244
AUVERGNE;83;Titane;t/an;1999;0.0
AUVERGNE;83;Titane;t/an;2000;0.0
AUVERGNE;83;Titane;t/an;2001;0.236
AUVERGNE;83;Titane;t/an;2002;0.0
AUVERGNE;83;Titane;t/an;2004;0.0
AUVERGNE;83;Titane;t/an;2005;0.0
AUVERGNE;83;Titane;t/an;2006;0.0
AUVERGNE;83;Titane;t/an;2007;0.0
AUVERGNE;83;Titane;t/an;2008;0.0
AUVERGNE;83;Titane;t/an;2009;0.0
AUVERGNE;83;Zinc;t/an;1999;0.0
